surface_area_m2,rooms,bedrooms,bathrooms,floor_level,has_elevator,year_built,has_parking,has_terrace,has_garden,has_pool,price_tnd,city_encoded,neighborhood_encoded,building_type_encoded,price_per_m2,rooms_per_surface
100.16275105028132,3,2,1,1,0,1977,0,1,1,0,306000,9,3,3,3055.0279099901036,0.02995125401951082
127.179396825258,1,1,1,2,0,2000,1,0,0,0,459000,0,3,7,3609.075144700183,0.007862908811982969
185.4005957830889,1,1,1,4,0,1970,1,0,0,0,415000,7,3,0,2238.396258907026,0.005393725925077172
173.53052799895931,2,1,1,3,0,2006,1,0,0,0,674000,12,7,3,3884.0428123634942,0.011525349591583068
20.0,5,3,1,1,0,1984,0,1,1,0,757000,3,3,5,37850.0,0.25
108.76271897425076,1,1,1,1,0,2023,0,1,0,0,187000,5,4,4,1719.339142710028,0.009194326966363787
113.03013996683828,4,2,1,1,0,2018,0,0,1,0,641000,4,1,3,5671.053757768166,0.035388791000113363
79.39575340282177,2,1,1,2,0,2018,0,0,1,1,863000,11,1,4,10869.59897743509,0.025190264142375643
69.02468988079065,4,2,1,3,1,2005,0,0,0,0,322000,0,7,1,4664.99741695488,0.05795027847148919
106.54917267925887,2,1,1,3,1,1995,0,1,0,0,240000,2,6,7,2252.4811217677243,0.018770676014731036
127.0892710230135,2,1,1,1,0,1973,1,1,1,0,841000,3,4,5,6617.395734748613,0.01573696964268398
138.4810177169665,4,3,2,2,0,2011,1,1,0,0,845000,1,6,7,6101.919338338829,0.02888482527024298
87.44679990425638,2,1,1,3,0,1988,0,1,1,0,298000,14,3,6,3407.786223466997,0.022871048479644274
183.71940436658596,2,1,1,4,1,1989,1,0,0,0,285000,5,0,5,1551.27870669188,0.010886166362750036
173.95566519969637,2,1,1,0,0,1995,1,0,1,0,635000,4,6,0,3650.355389524321,0.011497182329210459
48.59257522774512,4,2,1,1,0,1963,1,0,1,0,404000,6,5,3,8314.027361310258,0.08231710258723028
64.81650857348154,3,1,1,3,0,2017,0,0,1,0,234000,9,4,7,3610.1913717663083,0.04628450476623472
109.68425981903356,4,3,2,1,0,2012,0,0,1,0,675000,6,7,0,6154.02794451704,0.03646831374528616
35.764965300708724,1,1,1,5,1,1975,1,1,1,0,107000,5,0,3,2991.754615175865,0.027960323506316498
100.86406039207212,2,1,1,3,1,2009,0,1,0,1,530000,9,3,7,5254.597107630002,0.019828668330679252
153.17238645757556,2,1,1,1,0,1978,0,1,1,0,480000,8,1,1,3133.72410720353,0.013057183780014707
106.42721322739632,1,1,1,0,0,2001,1,0,1,0,453000,11,4,1,4256.4301578779805,0.009396093063748301
188.52680719983567,4,3,1,0,0,1986,0,1,1,0,762000,4,6,2,4041.865511424543,0.02121714179225482
204.67832347641456,5,4,2,0,0,2025,0,0,0,0,981000,4,5,7,4792.886629800065,0.024428576094801552
179.72817155920643,4,4,2,5,0,2016,0,0,1,0,397000,7,4,2,2208.8913304791477,0.02225583204512995
99.0419029083014,1,1,1,5,0,1977,0,0,1,0,563000,6,7,1,5684.462671534667,0.010096736539137952
138.81608885155916,3,2,1,3,0,2004,0,0,0,0,305000,2,3,3,2197.1516596044357,0.021611327799387892
155.09378906539598,4,2,1,4,0,1982,1,1,0,0,789000,1,6,3,5087.244336182377,0.02579084581081053
75.9465831669354,2,1,1,0,0,1971,1,1,0,0,109000,13,4,0,1435.219274584231,0.026334298616224425
217.06087182318743,2,1,1,3,0,1986,0,1,0,0,367000,5,5,7,1690.7699527667492,0.00921400519218937
52.59232129908671,4,3,1,2,0,1990,1,0,0,0,124000,2,4,7,2357.758641129866,0.07605673035902794
82.1071901997062,3,1,1,5,1,1984,0,1,1,0,1133000,3,3,1,13799.0351057471,0.03653760398697378
92.98734983321164,1,1,1,5,1,1998,1,0,1,0,850000,4,7,2,9141.028339065659,0.01075415098713607
20.0,5,4,2,4,1,2025,0,0,0,1,483000,14,1,4,24150.0,0.25
133.5695490498849,5,3,2,2,0,2019,0,0,1,0,322000,10,0,4,2410.729109220403,0.0374336818201926
137.28067081926844,1,1,1,5,1,1978,0,0,1,0,509000,7,7,4,3707.7324649010807,0.007284346689393086
125.89422530516777,3,2,1,4,0,2011,1,1,0,0,134000,2,6,6,1064.3855957267606,0.023829528262539413
155.21111447422084,3,1,1,2,0,1982,1,1,1,0,600000,8,6,2,3865.7025434841175,0.019328512717420587
166.07070903372394,2,1,1,3,0,2010,1,0,0,0,555000,0,3,5,3341.949963538099,0.012043062931668826
117.76198461939131,3,1,1,5,1,1978,1,1,1,0,922000,14,1,7,7829.351746914926,0.02547511414397481
78.11452840525152,1,1,1,3,1,2018,0,1,0,0,240000,14,1,6,3072.411815058275,0.012801715896076146
188.3077314136824,2,2,1,2,0,1971,1,0,0,1,445000,10,4,5,2363.1531040135847,0.010620912827027347
122.34502828451056,4,3,1,0,0,1972,1,1,0,0,349000,7,7,1,2852.5883306709325,0.03269442212803361
163.55378644227977,3,2,1,3,1,1970,1,0,0,0,456000,7,1,2,2788.0736357083865,0.018342589708607807
130.90125460662824,2,1,1,4,0,2013,1,1,1,0,368000,5,1,3,2811.2793961056973,0.01527869237013966
20.0,4,2,1,5,0,2010,1,1,0,0,193000,10,7,0,9650.0,0.2
199.17386386248,1,1,1,0,0,1997,0,1,0,0,560000,6,0,4,2811.6138791515996,0.00502073906991357
145.5431494574159,7,5,2,0,0,2011,1,0,1,0,399000,7,4,3,2741.4550357572302,0.048095702381705796
106.0094828811497,2,1,1,5,0,2002,0,1,1,0,350000,9,1,3,3301.5914283101934,0.018866236733201106
85.94724196926606,4,3,1,1,0,1995,1,0,1,0,459000,5,7,5,5340.485505795918,0.04654017869974656
219.4384011957273,4,2,1,3,1,1987,1,0,0,0,700000,4,0,4,3189.961265601992,0.018228350089154244
170.9692988480105,3,2,1,1,0,2005,0,0,1,0,710000,7,2,7,4152.7923714021945,0.01754701002000927
133.82480716869415,1,1,1,3,0,2025,0,0,0,0,437000,4,0,7,3265.4633266098076,0.007472456124965234
154.2421368665788,2,1,1,5,1,1965,1,0,1,0,577000,1,0,4,3740.8714098606633,0.01296662533747197
183.4454821257913,4,1,1,0,0,1989,1,1,0,1,1570000,3,6,7,8558.401012696664,0.021804843344450098
184.06962744914185,4,2,1,3,0,1961,1,1,0,0,245000,2,6,0,1331.0180685169971,0.02173090724109383
108.97569229162944,3,2,1,0,0,2017,0,0,0,0,735000,6,1,7,6744.623360896568,0.02752907494243497
143.55528999312435,1,1,1,1,0,1981,0,0,1,0,483000,11,5,2,3364.557307662668,0.00696595715872188
142.2099163645336,5,4,2,2,0,2014,1,1,1,0,1063000,14,1,7,7474.865516938779,0.03515929217751072
148.83969119569085,1,1,1,5,0,2004,0,0,0,0,255000,10,4,0,1713.2526811328312,0.0067186379652267895
127.27605988841204,2,1,1,1,0,1998,1,1,0,0,868000,6,7,4,6819.821424084073,0.015713874249041644
79.75167595737196,2,1,1,3,0,1965,1,1,0,1,431000,1,5,7,5404.275143137727,0.025077842891590384
134.3097379524011,1,1,1,3,1,2006,1,0,0,0,291000,0,5,1,2166.6336666007746,0.007445476517528435
257.5361515268665,2,1,1,2,0,1969,0,1,0,0,429000,0,2,0,1665.785550714212,0.007765900003329659
62.184144383267785,6,5,2,1,0,2019,1,0,1,0,200000,2,4,2,3216.2539499991103,0.09648761849997331
175.81378318775575,5,4,2,3,0,2018,0,0,1,0,922000,3,5,2,5244.184973912848,0.028439180986512193
177.37696067969475,2,1,1,0,0,2005,1,0,0,0,587000,9,3,1,3309.3362167818277,0.011275421522254948
153.24635811508705,2,1,1,1,0,2025,0,1,0,0,478000,4,4,1,3119.16058482137,0.013050881108039205
49.79993518094511,7,5,2,2,0,1978,1,1,1,1,633000,6,4,2,12710.859917789692,0.14056243195028095
64.19011943201552,6,4,2,5,1,2015,0,1,1,0,715000,1,6,1,11138.785942862509,0.09347232959045461
146.5283302268867,2,1,1,2,0,1992,1,1,0,0,371000,7,7,1,2531.933581891897,0.01364923763823125
121.92534912478796,3,2,1,5,0,2013,0,1,0,0,239000,13,3,0,1960.2158346529618,0.024605219681836342
139.92245614289396,2,1,1,5,0,2014,0,1,0,0,400000,5,3,1,2858.726261862537,0.014293631309312684
61.56294857534368,1,1,1,0,0,1980,0,0,1,0,185000,10,4,5,3005.0542457950687,0.016243536463757126
89.17738273494764,1,1,1,1,0,1966,1,0,0,0,217000,7,5,7,2433.35241902048,0.011213605617605897
114.64235594822316,5,3,1,4,0,1999,1,0,0,0,400000,5,7,7,3489.111826877103,0.04361389783596379
64.42098752432244,3,1,1,3,0,1976,1,0,0,0,50000,2,0,6,776.1445752616299,0.046568674515697794
125.97784622992424,3,1,1,2,0,2004,1,1,1,0,244000,2,4,5,1936.848480126193,0.023813710821223685
152.02714675373866,3,1,1,2,0,1983,0,1,1,1,819000,1,2,0,5387.195757391001,0.01973331779264103
226.0284060215251,4,1,1,0,0,2004,0,0,1,0,476000,12,2,6,2105.9299951647213,0.017696890715669926
131.45373441028514,5,4,2,2,0,1978,1,0,1,0,395000,9,1,2,3004.859479816304,0.03803619594704182
161.93810719546155,2,1,1,1,0,2014,0,0,1,0,463000,1,7,6,2859.1170294534354,0.012350397535436005
146.12809604376636,1,1,1,2,0,2007,0,0,0,0,558000,4,6,4,3818.567511020435,0.006843310951649525
124.7062133894638,2,1,1,1,0,1968,1,1,0,0,652000,1,2,1,5228.28800810246,0.016037693276387915
235.18193760523943,1,1,1,3,1,1972,0,0,0,0,519000,13,3,7,2206.802126408017,0.004252027218512557
101.80403032551816,3,2,1,3,0,1972,0,0,1,0,712000,11,7,2,6993.8292003114375,0.029468381461986395
222.4906047892963,3,2,1,1,0,2011,0,0,0,0,316000,4,0,6,1420.284691568254,0.013483715426280893
129.93480921907016,5,4,2,4,0,2010,0,0,0,0,317000,13,1,7,2439.6849612911487,0.03848083535159541
158.00591881281807,5,3,1,0,0,1961,1,0,1,0,525000,6,0,3,3322.660340477131,0.031644384195020296
201.1249170450507,3,1,1,4,1,2023,0,1,1,0,537000,10,6,3,2669.98245612559,0.014916103106846872
94.93153641660908,1,1,1,0,0,1975,1,1,0,0,119000,9,4,6,1253.5349631103193,0.010533907253027894
85.36225711509786,1,1,1,1,0,2010,1,1,1,0,264000,2,7,4,3092.701726994363,0.011714779268918042
169.51192268525915,2,1,1,2,0,1966,0,0,0,0,789000,1,3,7,4654.539854786343,0.011798580113526852
164.13240385065598,2,1,1,2,0,1985,0,0,0,0,215000,7,4,3,1309.9180597856132,0.012185284277075473
100.3839498743629,3,1,1,5,0,2013,0,0,0,0,189000,2,1,0,1882.7711027165788,0.02988525559867585
84.78374048957343,2,1,1,5,1,1962,0,0,0,0,240000,5,2,1,2830.7314423042567,0.023589428685868805
159.71227955004838,2,1,1,1,0,1992,1,0,0,0,522000,9,1,4,3268.3773687947582,0.012522518654386047
27.804260586736007,3,1,1,0,0,2020,0,0,0,0,149000,8,0,5,5358.890934545488,0.10789713291031185
80.95224040670277,2,1,1,1,0,1986,0,1,0,0,120000,8,5,6,1482.3555147716963,0.02470592524619494
159.66427025825627,4,2,1,0,0,1972,0,0,1,1,666000,11,3,6,4171.252584706321,0.02505256807631424
55.66193526736318,3,1,1,4,0,1990,0,0,0,0,291000,10,1,7,5227.989264157421,0.05389679653770537
113.5377371023741,2,1,1,4,1,2020,1,1,0,0,547000,14,2,0,4817.781417528024,0.01761528854672038
141.572691699738,4,2,1,3,1,1961,1,1,0,0,140000,8,0,6,988.8912778244443,0.028254036509269838
127.25318729796908,4,2,1,0,0,2001,0,0,0,0,907000,3,1,4,7127.522848415722,0.031433397346927114
126.44670956239074,2,1,1,4,1,1993,1,0,0,0,570000,10,2,7,4507.827858650235,0.015816939854913104
128.40299029834102,2,1,1,2,0,2002,0,0,1,0,425000,8,4,5,3309.891763521422,0.015575961240100808
192.7790409244677,4,2,1,5,0,1977,1,1,1,0,1141000,3,6,2,5918.693207147205,0.020749143583338143
21.55384287919584,3,3,1,1,0,1977,0,0,0,0,111000,2,1,3,5149.893716036096,0.1391863166496242
35.0251285660778,4,3,1,3,0,2008,0,1,0,1,260000,9,6,2,7423.241845051005,0.11420372069309238
152.37044392874014,5,4,2,2,0,2015,0,0,1,0,727000,11,5,3,4771.266534735567,0.03281476296241793
53.04191322317591,3,1,1,2,0,2019,1,1,1,0,339000,0,2,7,6391.172176871606,0.05655904581302306
20.0,3,2,1,1,0,1977,1,1,1,0,387000,4,7,0,19350.0,0.15
67.87111526647118,1,1,1,2,0,1981,0,1,1,0,275000,14,4,4,4051.7972766516773,0.014733808278733372
135.98163379587382,4,2,1,0,0,2010,0,0,1,0,239000,5,0,4,1757.5902960452013,0.029415737172304623
149.30829001963917,2,1,1,1,0,1999,1,0,1,0,591000,6,2,6,3958.2530877707004,0.013395103511914384
123.43185242138576,2,1,1,2,0,1975,0,1,1,0,261000,5,7,1,2114.527124724406,0.016203272986393912
73.29261434460778,4,3,1,0,0,1981,1,1,1,0,262000,9,5,4,3574.712163603912,0.054575758222960485
141.00957714474958,2,1,1,1,0,1982,1,0,1,0,174000,2,4,4,1233.958738996749,0.014183433781571829
86.0347615317132,2,1,1,4,1,2016,0,1,0,0,422000,6,3,6,4904.994126640857,0.02324641766180501
92.53200725322792,5,3,2,1,0,1988,0,0,1,0,406000,4,6,0,4387.6709481608805,0.05403535650444434
197.65205381463244,1,1,1,1,0,1990,1,1,1,0,1207000,1,2,2,6106.690908114632,0.005059395947070946
154.10679833727906,3,2,1,5,1,1980,0,0,0,0,315000,10,4,3,2044.037014581207,0.019467019186487685
98.27596437251763,1,1,1,3,1,2010,0,1,0,1,993000,14,7,5,10104.200008010172,0.01017542800403844
161.41148450923114,5,3,1,1,0,2017,0,1,0,0,360000,1,6,6,2230.324571356083,0.030976730157723377
136.6506023558129,1,1,1,5,1,2019,1,1,1,0,408000,10,4,2,2985.7168059723836,0.007317933347971529
83.0683903179098,4,3,1,4,1,2000,1,0,1,0,339000,5,7,1,4080.9747089430543,0.0481530939108325
48.55713817279046,3,1,1,1,0,2016,0,1,1,0,306000,6,0,4,6301.854094265188,0.061782883277109686
91.00132004295878,2,1,1,1,0,1999,1,0,0,0,774000,11,7,5,8505.371126865188,0.021977703170194287
135.97623353914778,5,4,2,1,0,1976,0,0,1,0,726000,3,4,5,5339.168331876051,0.036771131762231755
173.46397287862206,1,1,1,2,0,2006,0,0,0,0,409000,3,0,0,2357.8383062066123,0.005764885834245996
112.78035907735143,2,1,1,1,0,1978,1,0,1,0,409000,6,5,0,3626.517980134144,0.017733584254934688
159.3515418435807,3,1,1,0,0,2025,1,1,0,0,314000,9,5,7,1970.4861111932137,0.018826300425412872
127.1524384939476,4,3,1,2,0,2022,1,0,0,0,452000,10,5,4,3554.788294693342,0.03145830349286143
109.0484092823761,5,3,1,3,1,2005,1,0,0,0,199000,13,0,2,1824.8776053642212,0.04585119611467892
141.4670411400867,4,2,1,5,1,1969,0,0,1,0,402000,6,6,6,2841.651290366089,0.028275137217573024
216.99941957381677,2,1,1,1,0,2002,0,1,1,0,1313000,14,7,5,6050.707428520823,0.009216614514121589
87.27990524157426,2,1,1,2,0,2022,1,1,1,0,161000,0,0,0,1844.6399495322833,0.022914781981767492
147.41598137772493,4,2,1,4,1,1985,0,1,0,0,351000,9,4,7,2381.0172867257206,0.027134100133626448
157.63411576430286,1,1,1,2,0,1979,0,0,1,0,590000,14,5,5,3742.844606570939,0.006343804417916846
156.13417206029806,4,3,1,4,1,2003,0,1,0,0,763000,12,1,5,4886.822595794943,0.02561899132788961
87.96341261177784,8,7,4,2,0,2010,1,0,0,0,624000,9,3,7,7093.858474477259,0.0909469035189392
101.53066339681578,3,1,1,2,0,2023,1,0,0,0,177000,2,4,2,1743.315704618464,0.02954772380709261
145.76471608122336,2,2,1,1,0,1976,1,0,0,0,403000,8,6,3,2764.7294272191316,0.013720741574288495
108.02490389891253,5,4,2,5,0,1973,0,0,0,0,666000,11,7,0,6165.24501260588,0.04628562321776187
72.60926224357766,4,3,1,1,0,1969,0,1,0,0,754000,3,2,7,10384.350104957743,0.05508939047722941
111.18223317906586,3,2,1,1,0,1963,1,1,1,0,315000,2,3,3,2833.186481266958,0.026982728393018643
137.78344742816148,3,2,1,4,1,1967,1,1,0,0,266000,10,6,6,1930.5657171823123,0.021773297562206532
195.4023795709577,3,3,1,3,0,2012,1,0,1,0,289000,2,4,2,1478.9993890276737,0.015352934834197304
147.65745781896047,2,1,1,1,0,2013,0,0,1,0,473000,5,1,5,3203.360040099937,0.013544862748836943
34.89356467308059,4,2,1,1,0,1960,1,0,1,0,93000,7,4,6,2665.247900904401,0.11463431831846886
20.0,3,2,1,2,0,1983,0,1,1,0,344000,14,5,4,17200.0,0.15
138.8546046871238,3,1,1,3,1,2016,1,0,0,0,441000,1,0,3,3175.9839797440623,0.021605333195537837
95.58630787742275,4,3,1,1,0,2011,0,0,1,0,228000,13,2,0,2385.278865382905,0.04184699763829658
86.29047198308866,5,3,1,2,0,1994,1,0,0,0,423000,14,3,0,4902.0475873964415,0.05794382491012342
204.22898730084492,6,4,2,3,0,1989,0,0,1,0,545000,4,1,6,2668.573189354229,0.029378787405734626
49.42169224080215,4,4,2,2,0,2001,0,1,0,0,210000,13,7,5,4249.146285335525,0.08093611972067667
62.88301601166488,5,3,1,3,1,2024,1,0,1,0,1386000,11,3,5,22040.927549386233,0.07951272564713648
118.47986167347509,4,4,2,1,0,2017,0,0,1,0,448000,9,3,2,3781.2333140180976,0.03376101173230445
138.06107982004403,3,2,1,4,1,1961,0,1,0,1,1094000,1,3,4,7924.028998078071,0.02172951279180458
103.90434294349548,3,1,1,4,1,1974,1,0,1,0,661000,10,7,5,6361.620518205484,0.028872710370070272
51.43165659088088,3,1,1,1,0,2009,0,0,0,0,166000,0,4,3,3227.5841573695825,0.05832983416932981
105.70608519032623,1,1,1,3,1,2024,1,0,1,0,319000,12,4,0,3017.801666059557,0.009460193310531528
148.15677275841298,1,1,1,4,1,1999,0,1,0,0,917000,4,7,7,6189.389677752202,0.0067496070640700135
101.91837381914206,2,1,1,3,0,1984,0,0,1,0,294000,1,4,0,2884.6614107257433,0.01962354701173975
185.55837489013123,3,2,1,3,1,2013,0,0,1,0,354000,0,4,2,1907.755444665878,0.016167419022592187
128.0890956300629,3,2,1,0,0,2012,1,0,0,0,479000,10,2,2,3739.5845262535936,0.023421197450440044
148.0446361340903,1,1,1,2,0,2013,0,1,0,0,144000,0,0,0,972.6796171768973,0.006754719563728453
34.53451523544773,4,2,1,2,0,2002,1,0,0,1,211000,5,4,5,6109.829501339588,0.11582615168416281
223.0411400567673,4,3,1,4,1,2000,0,1,1,0,385000,6,0,6,1726.1389531187465,0.01793391120123373
70.1022356488414,2,1,1,5,0,1994,0,1,0,0,707000,3,1,7,10085.270369143851,0.028529760591637487
204.21742580624905,5,4,2,0,0,1961,0,1,1,0,586000,2,3,5,2869.490679781492,0.024483708871855733
183.59462109693283,3,1,1,0,0,2014,0,0,1,0,312000,0,4,1,1699.3961921971163,0.01634034800189535
150.94431490115767,5,4,2,5,0,2023,0,1,1,0,736000,10,2,4,4875.970323771069,0.033124798395183896
115.2587884359564,2,1,1,3,0,2008,1,0,0,0,582000,10,3,4,5049.506487944635,0.017352255972318334
20.0,5,3,1,3,1,2012,1,1,1,0,321000,7,1,5,16050.0,0.25
125.61605827349062,5,3,1,3,0,2021,0,0,1,0,523000,9,3,2,4163.480427489033,0.039803828178671445
169.31882529529685,2,1,1,4,0,2003,1,0,0,1,947000,14,2,2,5592.998878585444,0.011812035646431773
111.2589818018062,1,1,1,2,0,2019,0,0,0,0,448000,8,1,2,4026.641200061091,0.008988038392993506
66.69333642633447,3,2,1,4,0,1989,1,1,1,0,218000,13,7,0,3268.6923714004015,0.0449820051110147
113.36784278704376,1,1,1,4,1,2021,0,0,1,0,385000,12,0,7,3396.0247503624523,0.008820843507434941
123.2310515590266,1,1,1,3,0,1980,1,0,0,1,305000,12,5,4,2475.025540570898,0.00811483783793737
148.55897031096043,3,1,1,4,0,2024,1,0,1,0,948000,4,3,3,6381.304326596144,0.020194001033532104
125.526765873697,2,1,1,3,0,2014,0,0,1,0,680000,6,1,3,5417.171351998386,0.01593285691764231
107.09596450679746,3,2,1,2,0,2025,1,0,0,0,220000,7,7,6,2054.232398140795,0.028012259974647204
103.9768725120178,3,1,1,0,0,1978,0,1,0,0,257000,5,2,1,2471.703502817855,0.02885257007180376
103.6493157003256,3,1,1,0,0,2001,1,1,0,1,674000,3,6,0,6502.696090620526,0.02894375114519522
77.86016988790692,4,3,1,0,0,1982,1,1,0,0,261000,2,7,4,3352.1632482404584,0.0513741493983212
20.0,2,1,1,1,0,1960,1,1,1,0,120000,5,5,3,6000.0,0.1
128.21473826852846,6,5,2,3,0,1986,0,1,1,0,694000,9,7,5,5412.794265090732,0.04679649220539537
129.93972941694267,5,4,2,2,0,1997,1,1,1,0,969000,6,7,1,7457.303507926602,0.038479378265875136
169.88160384601224,3,2,1,0,0,2023,0,1,1,0,427000,13,2,4,2513.5152384542507,0.01765935764721956
81.89523575271743,3,1,1,1,0,1971,0,1,0,0,146000,2,7,0,1782.7654888356,0.0366321675788137
69.67047917951146,2,1,1,3,0,1976,0,1,1,0,371000,8,1,4,5325.067437014311,0.028706563002772564
172.0253988674552,3,1,1,5,1,2010,0,1,1,0,446000,0,7,0,2592.6404062207175,0.017439285243637113
200.32736931441676,2,1,1,2,0,1991,0,1,0,0,267000,9,2,6,1332.8183808021738,0.00998365828316235
142.1286176780284,1,1,1,0,0,1969,0,1,1,0,468000,8,1,2,3292.79217405875,0.007035880713800747
165.4598175849761,2,1,1,2,0,1963,1,0,1,0,326000,13,3,2,1970.2668887119642,0.012087526924613278
20.0,5,3,1,4,0,1999,0,0,1,0,448000,4,6,7,22400.0,0.25
125.08426977236488,3,2,1,0,0,1961,1,0,0,0,285000,8,6,0,2278.4639548894393,0.023983831104099358
155.42801574283226,3,1,1,2,0,2026,1,1,0,0,459000,9,1,3,2953.1355580029485,0.01930153959479051
177.01567075013045,7,4,2,2,0,2004,0,1,0,0,248000,5,4,4,1401.0059050086516,0.03954452151234097
104.13247538787326,4,3,2,2,0,1993,1,0,0,0,491000,8,2,3,4715.147682518064,0.03841260841155246
21.7035502926511,3,2,1,1,0,2016,1,1,0,0,209000,9,6,2,9629.760900029713,0.13822623301478057
36.35530493442128,4,3,1,5,0,1961,0,0,1,0,141000,5,4,7,3878.3885943011555,0.11002520834896895
71.6738299536468,6,4,2,3,0,2008,0,0,1,0,370000,10,2,0,5162.274713647756,0.08371256292401766
89.12718486416355,4,2,1,2,0,2001,0,1,1,0,466000,10,3,1,5228.483326498179,0.044879685205992954
169.72236877544535,4,1,1,4,0,2018,0,0,1,0,473000,7,6,1,2786.904303850557,0.0235679010896453
138.05998718756993,4,3,1,4,1,1997,1,0,1,0,465000,7,2,1,3368.1011382990027,0.028972913017625827
127.2918235107692,4,3,2,0,0,1978,1,1,0,0,628000,8,3,4,4933.5454758951555,0.031423856534364046
57.947893939818,5,3,2,2,0,2017,0,0,0,0,721000,3,2,3,12442.212321793735,0.08628441277249468
158.16670754669383,4,3,2,3,0,1994,0,1,0,0,808000,4,3,3,5108.533979955693,0.025289772177998483
116.4176557094176,5,3,1,1,0,1968,1,0,1,0,585000,0,2,5,5025.010995412756,0.04294881192660475
193.99932065903283,3,2,1,2,0,2008,0,1,1,0,550000,7,2,5,2835.0614740897104,0.015463971676852964
103.24502606003828,5,4,2,5,0,1964,1,0,0,0,461000,10,7,2,4465.106142081098,0.04842848310283187
84.49959441649891,3,1,1,5,1,2025,0,1,0,0,420000,12,6,1,4970.438058315617,0.035503128987968695
206.44399436983431,1,1,1,5,0,2023,0,1,1,0,530000,12,0,4,2567.2822385451955,0.004843928751972067
147.5942985911077,4,2,1,5,1,1968,1,1,1,1,615000,2,3,7,4166.827620515232,0.02710131785700964
194.83552037229907,2,1,1,5,0,1987,0,0,1,0,203000,2,7,6,1041.9044721008775,0.010265068690649038
30.97714239967435,4,2,1,1,0,1964,0,0,0,1,143000,7,0,7,4616.307022609784,0.12912746916391005
62.17920916280716,4,3,1,0,0,2011,0,1,0,1,686000,1,1,4,11032.626648624773,0.06433018454008614
213.36121021561576,5,4,2,3,0,1961,1,1,0,0,378000,10,0,4,1771.6434942321791,0.023434437754393904
223.04797182312564,3,2,1,5,0,1962,0,0,0,0,889000,6,3,1,3985.689682509045,0.013450021425789802
84.97110867426801,4,2,1,1,0,2024,1,0,0,1,518000,12,5,7,6096.189729449383,0.0470748241656323
201.1087459434927,1,1,1,0,0,1970,1,1,1,0,849000,12,2,5,4221.596609421209,0.004972434168929575
79.74141241285619,5,2,1,2,0,1969,1,1,0,0,432000,12,3,1,5417.5112645778945,0.06270267667335526
67.81927949321816,4,2,1,0,0,1966,0,0,0,0,288000,5,3,5,4246.580060302758,0.05898027861531609
154.52363430607565,3,2,1,4,1,1987,0,1,0,0,321000,7,7,0,2077.352124427601,0.019414505835771975
90.4662719057574,2,1,1,5,0,2010,0,1,0,1,358000,14,3,6,3957.275926800034,0.022107686741899633
204.3151787101432,2,1,1,3,1,1995,1,1,0,0,186000,2,6,6,910.3582082067115,0.009788797937706576
173.7166502385122,4,4,2,4,1,2006,0,1,0,0,630000,7,2,4,3626.5953731839336,0.023026002369421802
117.34465991515448,2,1,1,4,0,2008,0,0,1,0,169000,0,5,6,1440.2018815529798,0.01704380924914769
102.7265676429964,2,1,1,2,0,2000,0,1,1,0,357000,14,5,0,3475.245091811838,0.01946916017821758
134.22458929472583,3,1,1,3,0,1973,1,1,1,0,430000,9,5,7,3203.585887350495,0.02235059921407322
81.328125406617,3,1,1,0,0,1977,0,0,0,0,290000,7,6,7,3565.8020955245706,0.03688760788473694
97.59830702831444,1,1,1,1,0,1963,1,0,0,0,110000,13,4,1,1127.0687304861517,0.010246079368055924
115.27588429277564,4,3,2,4,1,2011,0,1,1,0,659000,12,3,1,5716.7204055124275,0.03469936513209364
124.88991567013554,3,1,1,5,0,1992,0,1,0,0,821000,3,3,2,6573.789369579362,0.02402115482184907
125.61905948983475,2,1,1,5,0,1961,1,0,1,0,450000,7,2,5,3582.2589488214926,0.015921150883651078
143.74118724948127,1,1,1,0,0,1994,0,0,1,0,165000,2,0,1,1147.8964600008578,0.006956948242429442
163.83947772769764,2,1,1,1,0,2003,1,0,1,0,530000,9,2,5,3234.873593047359,0.012207070162442863
81.52188094174379,4,3,1,2,0,2014,0,1,1,0,245000,11,0,6,3005.328105408645,0.049066581312794205
127.90446126615922,3,2,1,3,0,2001,0,1,0,0,420000,4,0,1,3283.7009424246176,0.02345500673160441
206.49426993417225,1,1,1,5,1,2011,1,0,1,0,989000,3,1,0,4789.4791478489,0.004842749391151567
163.16094895087116,1,1,1,0,0,2016,1,1,0,0,606000,1,6,1,3714.124022301872,0.006128917528550944
150.70646397252216,2,1,1,1,0,1986,1,0,0,0,739000,4,1,3,4903.572020207041,0.013270830907190907
20.0,4,2,1,1,0,1975,1,1,1,0,598000,14,3,5,29900.0,0.2
95.48892039923552,1,1,1,1,0,2008,1,1,1,0,856000,11,2,3,8964.390804934194,0.01047241916464275
150.7587219094336,3,1,1,1,0,1989,0,0,0,0,444000,11,7,6,2945.1032376536555,0.019899346200362537
20.0,1,1,1,1,0,2005,1,0,1,0,271000,12,7,0,13550.0,0.05
100.46340427959058,3,3,1,1,0,1988,0,1,0,0,226000,9,4,5,2249.575371456057,0.029861619975080404
107.56920731166612,4,3,1,5,0,1973,1,1,0,0,414000,12,6,1,3848.685049807007,0.0371853628000677
166.6873104418996,1,1,1,1,0,2011,0,1,1,0,638000,6,5,1,3827.525912492186,0.005999256916131953
103.82453902081818,3,1,1,0,0,2023,0,1,1,0,544000,14,5,7,5239.609105232058,0.02889490315385326
