surface_area_m2,rooms,bedrooms,bathrooms,floor_level,has_elevator,year_built,has_parking,has_terrace,has_garden,has_pool,city_encoded,neighborhood_encoded,building_type_encoded,rooms_per_surface
101.91773611571716,6,5,3,5,0,2011,1,0,0,0,3,5,2,0.05887100939121738
183.0960750356996,2,1,1,0,0,2023,1,0,0,0,9,2,5,0.01092322705230052
188.13369311835288,2,1,1,3,0,2010,1,0,1,0,5,4,4,0.01063073799726996
189.5213737203191,1,1,1,5,1,1972,0,0,0,0,12,6,6,0.005276449723690385
156.13480047613098,2,2,1,3,1,1980,0,0,0,0,8,3,4,0.012809444107918459
163.11967361913793,4,3,2,4,0,1960,1,0,0,1,14,6,7,0.024521873488659935
143.3362733796052,4,3,2,0,0,2022,0,0,0,0,4,2,4,0.02790640432939528
168.7525547651734,4,2,1,4,1,1993,0,0,0,0,2,1,3,0.02370334485048938
121.50953936050774,4,2,1,1,0,1993,0,1,1,1,14,3,7,0.03291922610398813
39.1083047220839,4,2,1,2,0,1993,0,0,1,0,4,3,7,0.10228006630369885
161.47374209658742,3,1,1,0,0,2024,0,0,1,0,11,4,1,0.01857887208810405
121.1569361549084,1,1,1,5,0,2014,0,1,1,0,7,6,3,0.008253757743769814
185.0368652944008,3,3,2,1,0,1973,1,0,0,0,3,6,6,0.016212985424428176
147.97245379975186,3,2,1,1,0,1967,0,0,0,0,11,6,4,0.020274043735598515
63.84697199277241,3,1,1,0,0,2008,0,1,0,1,4,3,4,0.04698734969513676
119.53498394306928,3,2,1,3,1,1988,0,1,1,0,10,3,5,0.0250972552221934
106.35123000400824,2,1,1,3,1,2003,0,0,1,0,0,3,7,0.01880561230861761
129.6794955683772,4,2,1,0,0,1996,0,1,1,0,2,2,0,0.03084527729282295
116.72261966094976,6,5,2,1,0,2014,0,1,0,0,1,0,1,0.05140391825876176
89.57069569967895,3,2,1,0,0,2006,0,0,0,0,0,6,0,0.03349309700639908
89.1174052282825,3,2,1,0,0,2001,1,0,1,0,3,5,7,0.03366345768613013
113.7512106820867,1,1,1,1,0,1972,0,0,1,0,3,5,4,0.008791115224213416
20.0,5,3,2,2,0,1997,1,0,1,1,5,4,6,0.25
185.3437047937637,4,3,1,3,1,1967,0,0,0,1,1,2,3,0.02158152608663399
76.51684593626528,5,3,2,5,1,2013,1,0,0,0,3,3,2,0.06534508759240744
127.71585633181404,3,1,1,3,1,2012,1,0,0,0,1,3,4,0.023489644012610354
134.91887263005896,2,1,1,5,0,1961,0,0,1,0,6,0,0,0.014823723034537233
124.11649433585436,4,2,1,3,1,1984,1,1,1,0,9,4,5,0.03222778746212536
114.54457411737155,2,1,1,0,0,1975,1,0,0,0,2,6,3,0.017460451666184026
120.9808328846995,4,3,1,0,0,1984,0,0,0,0,0,1,3,0.03306308862836306
77.66941454333356,4,3,2,4,0,2002,0,1,0,0,6,0,2,0.051500323821397
122.54438509280092,3,2,1,3,0,2018,0,0,0,0,2,3,1,0.02448092581090637
134.8947458239345,4,3,1,1,0,2003,0,1,1,0,3,2,0,0.029652748708395404
121.27133513058172,3,1,1,3,1,1991,0,0,1,0,10,4,7,0.024737915161647066
86.45819816332528,4,3,2,1,0,2016,0,1,0,0,13,7,6,0.046265132572433844
163.23723458204202,4,3,1,0,0,2024,0,1,1,0,10,5,2,0.02450421320994399
112.4293384944858,4,3,2,0,0,1990,1,1,1,0,0,6,7,0.0355779021166809
175.69743166078305,3,2,1,4,1,1974,0,1,1,0,7,6,5,0.017074808502562884
152.73270814540038,3,2,1,4,1,2005,0,1,1,0,6,6,3,0.01964215809716425
42.16183270606379,3,2,1,2,0,2009,0,0,1,0,4,3,7,0.07115440215597019
200.8285247058708,1,1,1,2,0,2007,1,1,0,0,10,4,7,0.0049793723350036
136.59219316292578,2,1,1,5,0,1985,0,1,1,1,13,6,5,0.014642125246604836
147.4354133992516,2,1,1,1,0,2025,0,0,1,0,4,6,2,0.013565261926481989
144.3936142435537,6,4,2,0,0,1998,0,1,0,0,5,4,5,0.041553084126556956
131.60779748710175,1,1,1,4,1,1968,1,0,0,0,9,2,3,0.007598333982437516
150.22576631776835,4,2,1,0,0,1986,1,0,0,0,5,0,4,0.026626590751009465
164.1930601726537,3,1,1,3,1,2026,0,1,1,0,5,1,6,0.01827117417048817
86.38608639062005,4,2,1,1,0,2024,1,1,0,0,8,0,5,0.04630375292049724
144.3582220110096,4,3,1,4,0,2000,1,1,0,0,6,6,2,0.027708847783501637
93.64393072924418,1,1,1,1,0,2019,1,0,0,0,3,6,6,0.010678748662220655
110.54398046114832,4,2,1,1,0,1974,0,1,1,0,6,0,3,0.036184693036323545
53.72450441587968,2,1,1,2,0,1974,1,0,1,0,2,3,0,0.03722696042978942
20.0,3,2,1,3,0,2020,0,0,1,0,12,5,3,0.15
157.02954340515234,2,1,1,4,1,1982,0,0,0,0,3,5,3,0.012736456826087782
154.51184001901362,1,1,1,3,0,2020,0,1,0,1,2,7,7,0.006471995931683578
62.5602982420672,4,3,1,4,1,2021,1,1,1,0,9,1,2,0.063938314112932
163.17983296232953,4,2,1,5,0,2006,0,0,1,0,14,1,5,0.024512833034480493
96.7889451283387,3,2,1,1,0,1990,0,1,0,0,8,5,3,0.030995275297422725
78.47777967217174,4,3,2,1,0,1970,0,1,1,0,7,1,5,0.0509698416126113
105.31016749296028,3,2,1,0,0,2024,0,0,0,0,10,2,0,0.028487277832888666
59.711893577223066,3,1,1,4,1,1998,0,0,1,0,4,2,2,0.050241247099628766
153.82990083079235,2,1,1,4,1,2011,1,1,0,0,6,7,0,0.013001373524903536
141.9750615310113,4,3,2,0,0,2014,1,0,0,0,4,4,5,0.028173962080842548
21.74497128232053,1,1,1,0,0,2017,1,1,0,0,2,4,5,0.04598764408638411
116.9855504304194,4,3,1,0,0,1965,0,0,1,0,6,3,5,0.03419225695210212
216.37846925890972,1,1,1,5,1,2023,0,1,1,0,10,7,5,0.004621531908534949
20.0,5,3,1,1,0,1982,0,0,0,0,6,6,2,0.25
160.49289208185132,2,1,1,2,0,1975,1,1,1,0,12,2,4,0.012461611066115007
52.72575818738889,4,2,1,5,1,1971,0,1,0,0,0,5,3,0.07586424809262833
98.26774551049029,4,2,1,0,0,2018,1,0,1,0,10,7,7,0.04070511620288461
93.2099268473851,1,1,1,5,1,2025,0,0,1,0,10,5,7,0.010728471031173798
112.32578605220718,5,4,2,5,0,1978,0,1,1,0,14,3,3,0.044513376453703
141.22365471239547,3,2,1,5,1,2025,1,1,1,0,14,6,6,0.02124290017921965
121.93635101848058,1,1,1,3,1,2008,1,1,1,0,13,3,3,0.008200999879424313
128.68383230692632,2,1,1,3,0,1961,1,1,0,0,13,0,5,0.015541967970224582
144.46279584997222,3,1,1,3,1,1979,0,0,1,0,2,3,6,0.02076659241120853
75.7022843352702,3,3,2,2,0,1981,0,1,1,0,9,4,6,0.03962892304165622
20.0,6,4,2,3,0,2018,0,1,1,0,2,3,5,0.3
113.30555367171422,1,1,1,4,1,2010,1,0,0,0,8,2,4,0.008825692718446524
53.67639358444585,5,4,2,0,0,1966,0,0,0,0,13,7,2,0.09315081856484639
155.06620685243718,3,2,1,1,0,2005,0,1,0,0,14,4,7,0.01934657499460753
154.8793300173589,3,3,1,3,1,1984,1,0,1,0,10,4,5,0.019369918501479566
133.04445323410485,3,1,1,3,1,1978,1,1,0,0,4,1,4,0.02254885436464761
184.51840610973352,4,2,1,0,0,2006,1,1,0,0,7,3,1,0.02167805415369343
85.06975822019729,2,1,1,0,0,2017,1,1,1,0,14,1,1,0.02351011736536427
131.97022502676884,4,3,1,2,0,2005,0,1,1,0,14,3,4,0.03030986723852778
190.8510206490813,4,3,2,5,1,2010,1,1,1,0,14,6,4,0.02095875613552426
109.53430902103192,5,5,2,4,0,2013,1,0,0,0,6,3,5,0.045647797888056604
175.34823831513208,4,4,2,5,0,2019,0,1,0,0,3,3,5,0.02281174899978913
20.0,4,3,1,4,0,2016,1,1,1,0,9,1,7,0.2
121.26942102712052,1,1,1,2,0,1960,0,1,1,1,7,7,3,0.008246101874077236
69.08751778358861,2,1,1,4,0,2026,0,1,1,0,8,2,0,0.02894878936401866
109.55357565602114,5,3,2,0,0,1982,1,1,1,0,9,6,0,0.04563977003999501
53.87710216282149,4,3,1,3,0,1964,0,0,1,0,14,0,4,0.0742430427663247
50.69210279473809,5,3,1,0,0,2020,0,1,0,0,5,4,7,0.0986346930654257
20.0,3,2,1,0,0,1989,1,1,0,0,2,5,3,0.15
20.0,1,1,1,4,0,1982,1,0,1,0,10,6,4,0.05
165.9227221971207,1,1,1,1,0,1995,0,1,0,1,7,0,7,0.0060269020828381354
241.3358243172761,4,2,1,5,1,1974,0,1,1,0,14,5,6,0.016574414558285115
142.2517932058095,1,1,1,1,0,1999,1,1,1,0,9,2,7,0.007029788359526708
120.02227470937726,1,1,1,4,0,1993,1,0,1,0,14,2,2,0.00833178676559336
124.28435807016795,2,1,1,0,0,1985,1,1,1,0,10,6,1,0.016092129621579958
96.35742888251784,1,1,1,4,1,2008,0,0,0,0,1,5,3,0.010378027014598253
186.71751629746493,4,3,2,1,0,1991,0,1,0,0,11,3,1,0.021422735688211958
134.03182022450682,6,5,3,2,0,2000,0,0,0,0,14,5,0,0.04476548919465424
86.32632386746049,5,5,2,2,0,1974,1,1,0,0,12,4,0,0.057919760462366694
118.15932469108589,3,1,1,5,0,1967,0,0,1,0,1,6,5,0.025389447746448777
115.64006756184254,4,3,1,4,1,2025,1,1,0,0,13,3,2,0.034590087020321576
105.26103578501282,5,3,1,5,1,2013,1,1,0,0,3,0,2,0.04750095762131865
110.77373211720752,2,1,1,2,0,1989,1,0,0,1,1,6,5,0.018054821858704183
135.78679494386785,3,2,1,0,0,2020,0,0,0,0,5,1,5,0.022093459096962656
210.9819676030595,5,5,3,3,0,2023,1,1,1,1,10,5,4,0.0236987077938669
83.96801640840252,4,3,1,1,0,1988,0,0,0,0,13,2,0,0.0476371858130464
135.56543367214425,6,5,3,1,0,2021,0,0,1,0,12,0,0,0.04425906986371313
82.56598992474302,1,1,1,0,0,2018,0,1,1,0,0,5,4,0.01211152438081923
85.630784395465,4,2,1,1,0,1961,0,0,0,0,14,2,3,0.046712172827087166
177.794254209635,2,1,1,5,1,2021,1,0,0,0,1,7,6,0.011248957447420235
146.59953038059018,2,1,1,1,0,1980,0,1,1,0,6,0,1,0.013642608505005146
164.91409280140203,1,1,1,5,0,1982,1,1,1,0,3,0,7,0.006063763157004726
154.86565194561993,2,1,1,5,1,1981,1,1,1,1,3,1,1,0.012914419529918016
166.7696026899064,3,2,1,1,0,2005,0,1,0,0,14,2,5,0.017988889771346637
191.0260671644324,3,1,1,1,0,1977,1,1,1,0,11,2,7,0.01570466295271443
157.1938312257319,4,4,2,4,0,1975,0,0,1,0,1,6,6,0.025446291173194704
116.60426312187334,3,1,1,5,0,1997,1,1,1,1,14,4,6,0.02572804732588925
131.97944403620843,4,2,1,2,0,2017,0,1,1,0,11,3,7,0.03030775003797261
152.9860599828197,1,1,1,2,0,1978,1,1,0,0,7,5,6,0.006536543264871974
78.05293739598488,4,3,2,2,0,1983,0,0,0,0,0,2,6,0.051247270550586144
148.02406994024676,1,1,1,0,0,1997,0,1,1,0,11,7,6,0.006755658052124039
152.7246245035602,3,1,1,1,0,2013,1,0,1,0,9,5,4,0.019643197747263516
127.6720487977136,3,2,1,3,0,2024,0,0,1,0,1,4,0,0.023497703908184835
53.1995816682271,2,1,1,5,0,2005,0,1,1,0,3,5,6,0.03759428058048959
99.96453462584634,1,1,1,1,0,1987,0,0,0,0,13,4,4,0.010003547795654369
64.84086213458835,3,1,1,5,1,1995,0,0,0,1,6,5,3,0.04626712078215408
198.6509862607428,2,1,1,0,0,1989,1,0,1,0,2,6,2,0.010067908736052613
166.57856343405322,3,2,1,4,1,1966,0,0,0,0,4,5,1,0.018009520181674937
94.82822204194,2,1,1,4,1,2016,0,1,1,0,1,4,3,0.021090767673735918
110.87895014237915,2,1,1,2,0,1988,0,0,0,0,1,3,7,0.018037688825803356
132.85653262093106,1,1,1,3,0,1969,0,0,1,0,8,3,3,0.00752691629287978
181.5992235634818,1,1,1,4,0,2023,1,0,1,0,2,5,2,0.0055066314732916755
102.40393410917454,2,1,1,5,1,1985,1,0,1,0,3,0,5,0.019530499657051913
129.9648654996032,3,1,1,2,0,1990,0,0,0,0,0,4,4,0.023083161656556783
134.10937037152135,3,1,1,3,0,2003,1,1,1,0,14,4,2,0.02236980154100449
77.6676875566819,3,1,1,1,0,2016,0,0,1,0,6,5,7,0.038626101721009776
50.8273240965672,2,1,1,1,0,1976,1,0,0,0,10,7,5,0.03934891390701949
139.6898649108126,1,1,1,3,1,2022,0,0,0,0,13,3,5,0.00715871549191108
116.8997995316984,4,2,1,0,0,2018,1,1,1,0,14,1,7,0.03421733840454846
166.2699045398362,3,2,1,1,0,2019,0,1,0,0,10,1,0,0.018042952561395362
170.13254564939135,2,1,1,4,1,1962,1,1,1,0,11,0,3,0.011755540319261397
162.35591594898204,3,2,1,0,0,2021,0,0,1,0,5,1,6,0.01847792230092007
160.03740106616496,5,3,1,0,0,2011,1,0,1,0,0,6,3,0.03124269681143365
243.9694709354956,6,5,3,1,0,2004,1,1,0,0,9,4,6,0.024593241019022303
181.4490251244531,2,1,1,1,0,1976,1,0,0,0,1,1,1,0.01102237941828693
127.10461228101724,4,3,2,5,1,1961,0,0,1,0,13,6,3,0.03147014044743198
49.9498580921958,5,3,1,2,0,1999,0,1,1,0,1,6,3,0.10010038448500025
158.41036083158687,3,2,2,5,0,2011,1,0,0,0,13,1,3,0.018938155208101784
206.23483248805545,3,2,1,3,1,1968,1,0,0,0,1,0,3,0.014546524288877106
91.50835358806206,3,1,1,3,1,2021,1,1,1,0,10,2,6,0.03278389220622337
95.6420988677147,5,3,1,1,0,1991,1,0,0,0,13,0,5,0.05227823374009851
154.2753869395102,6,4,2,5,0,2009,0,0,0,0,2,3,3,0.03889149214937661
126.89222524403915,2,1,1,2,0,1987,1,1,1,0,12,2,1,0.015761406943203965
198.90590287810923,4,3,1,2,0,1996,0,0,1,1,12,2,1,0.02011001152867356
124.64288119858509,3,2,1,5,0,2019,0,1,1,0,10,7,0,0.024068763263104472
86.78879093233878,4,2,1,0,0,1987,1,0,1,0,6,4,1,0.04608890107846336
121.390145786997,3,2,1,3,0,1975,1,1,1,0,4,3,1,0.024713702916743283
75.98899045888365,1,1,1,1,0,2026,0,1,1,0,1,7,2,0.013159801096990267
156.25997363365923,2,1,1,0,0,1986,0,1,1,0,4,0,5,0.01279918301208
72.55417395875813,6,5,2,3,1,1971,1,0,0,0,1,6,1,0.08269682738598295
64.68532437941829,2,1,1,3,0,2008,1,0,1,0,2,0,0,0.030918914285237225
137.62524841784398,2,1,1,1,0,1974,1,1,0,1,5,2,4,0.014532217183926895
38.76010049485053,1,1,1,3,1,2006,1,0,0,0,4,2,4,0.025799726709502594
74.38062737438051,3,2,1,2,0,2023,0,1,1,0,6,4,0,0.04033308276495276
20.0,4,2,1,1,0,2018,0,0,0,0,4,1,7,0.2
141.16709743042878,6,4,2,4,1,2020,0,1,0,0,2,4,3,0.04250282189840287
76.98074946102491,2,1,1,0,0,2024,0,1,0,1,13,7,3,0.02598052128620277
26.722744946093883,5,4,2,2,0,1997,0,1,1,0,3,2,1,0.18710652704601216
50.14409074435044,2,1,1,2,0,1965,1,0,1,0,11,1,5,0.03988505864422984
92.2215326026036,1,1,1,4,0,1986,1,1,1,0,1,7,5,0.0108434545791941
100.57396124084954,3,2,1,1,0,1964,1,0,0,0,0,2,7,0.029828794282207385
62.63390161758299,3,2,1,0,0,1976,0,0,0,0,12,4,2,0.047897383406142795
128.52318854982855,2,1,1,0,0,1994,0,0,1,1,8,7,3,0.015561394193271188
58.8008966628415,4,3,1,4,0,2003,0,0,0,0,3,1,3,0.06802617352819638
112.93534683969526,3,2,1,4,0,1973,1,1,1,0,14,3,6,0.026563871134679513
111.72359243233365,2,1,1,5,0,1975,1,1,0,0,11,1,4,0.017901321972002622
93.09204993966355,6,5,2,2,0,1974,0,1,1,0,1,0,2,0.06445233512301883
76.15347746081727,1,1,1,2,0,2016,0,1,0,0,5,7,0,0.013131376705870368
90.00855617285511,1,1,1,1,0,1965,0,1,0,0,14,4,2,0.011110054893887757
100.16275105028132,3,2,1,1,0,1977,0,1,1,0,9,3,3,0.02995125401951082
127.179396825258,1,1,1,2,0,2000,1,0,0,0,0,3,7,0.007862908811982969
185.4005957830889,1,1,1,4,0,1970,1,0,0,0,7,3,0,0.005393725925077172
173.53052799895931,2,1,1,3,0,2006,1,0,0,0,12,7,3,0.011525349591583068
20.0,5,3,1,1,0,1984,0,1,1,0,3,3,5,0.25
108.76271897425076,1,1,1,1,0,2023,0,1,0,0,5,4,4,0.009194326966363787
113.03013996683828,4,2,1,1,0,2018,0,0,1,0,4,1,3,0.035388791000113363
79.39575340282177,2,1,1,2,0,2018,0,0,1,1,11,1,4,0.025190264142375643
69.02468988079065,4,2,1,3,1,2005,0,0,0,0,0,7,1,0.05795027847148919
106.54917267925887,2,1,1,3,1,1995,0,1,0,0,2,6,7,0.018770676014731036
127.0892710230135,2,1,1,1,0,1973,1,1,1,0,3,4,5,0.01573696964268398
138.4810177169665,4,3,2,2,0,2011,1,1,0,0,1,6,7,0.02888482527024298
87.44679990425638,2,1,1,3,0,1988,0,1,1,0,14,3,6,0.022871048479644274
183.71940436658596,2,1,1,4,1,1989,1,0,0,0,5,0,5,0.010886166362750036
173.95566519969637,2,1,1,0,0,1995,1,0,1,0,4,6,0,0.011497182329210459
48.59257522774512,4,2,1,1,0,1963,1,0,1,0,6,5,3,0.08231710258723028
64.81650857348154,3,1,1,3,0,2017,0,0,1,0,9,4,7,0.04628450476623472
109.68425981903356,4,3,2,1,0,2012,0,0,1,0,6,7,0,0.03646831374528616
35.764965300708724,1,1,1,5,1,1975,1,1,1,0,5,0,3,0.027960323506316498
100.86406039207212,2,1,1,3,1,2009,0,1,0,1,9,3,7,0.019828668330679252
153.17238645757556,2,1,1,1,0,1978,0,1,1,0,8,1,1,0.013057183780014707
106.42721322739632,1,1,1,0,0,2001,1,0,1,0,11,4,1,0.009396093063748301
188.52680719983567,4,3,1,0,0,1986,0,1,1,0,4,6,2,0.02121714179225482
204.67832347641456,5,4,2,0,0,2025,0,0,0,0,4,5,7,0.024428576094801552
179.72817155920643,4,4,2,5,0,2016,0,0,1,0,7,4,2,0.02225583204512995
99.0419029083014,1,1,1,5,0,1977,0,0,1,0,6,7,1,0.010096736539137952
138.81608885155916,3,2,1,3,0,2004,0,0,0,0,2,3,3,0.021611327799387892
155.09378906539598,4,2,1,4,0,1982,1,1,0,0,1,6,3,0.02579084581081053
75.9465831669354,2,1,1,0,0,1971,1,1,0,0,13,4,0,0.026334298616224425
217.06087182318743,2,1,1,3,0,1986,0,1,0,0,5,5,7,0.00921400519218937
52.59232129908671,4,3,1,2,0,1990,1,0,0,0,2,4,7,0.07605673035902794
82.1071901997062,3,1,1,5,1,1984,0,1,1,0,3,3,1,0.03653760398697378
92.98734983321164,1,1,1,5,1,1998,1,0,1,0,4,7,2,0.01075415098713607
20.0,5,4,2,4,1,2025,0,0,0,1,14,1,4,0.25
133.5695490498849,5,3,2,2,0,2019,0,0,1,0,10,0,4,0.0374336818201926
137.28067081926844,1,1,1,5,1,1978,0,0,1,0,7,7,4,0.007284346689393086
125.89422530516777,3,2,1,4,0,2011,1,1,0,0,2,6,6,0.023829528262539413
155.21111447422084,3,1,1,2,0,1982,1,1,1,0,8,6,2,0.019328512717420587
166.07070903372394,2,1,1,3,0,2010,1,0,0,0,0,3,5,0.012043062931668826
117.76198461939131,3,1,1,5,1,1978,1,1,1,0,14,1,7,0.02547511414397481
78.11452840525152,1,1,1,3,1,2018,0,1,0,0,14,1,6,0.012801715896076146
188.3077314136824,2,2,1,2,0,1971,1,0,0,1,10,4,5,0.010620912827027347
122.34502828451056,4,3,1,0,0,1972,1,1,0,0,7,7,1,0.03269442212803361
163.55378644227977,3,2,1,3,1,1970,1,0,0,0,7,1,2,0.018342589708607807
130.90125460662824,2,1,1,4,0,2013,1,1,1,0,5,1,3,0.01527869237013966
20.0,4,2,1,5,0,2010,1,1,0,0,10,7,0,0.2
199.17386386248,1,1,1,0,0,1997,0,1,0,0,6,0,4,0.00502073906991357
145.5431494574159,7,5,2,0,0,2011,1,0,1,0,7,4,3,0.048095702381705796
106.0094828811497,2,1,1,5,0,2002,0,1,1,0,9,1,3,0.018866236733201106
85.94724196926606,4,3,1,1,0,1995,1,0,1,0,5,7,5,0.04654017869974656
219.4384011957273,4,2,1,3,1,1987,1,0,0,0,4,0,4,0.018228350089154244
170.9692988480105,3,2,1,1,0,2005,0,0,1,0,7,2,7,0.01754701002000927
133.82480716869415,1,1,1,3,0,2025,0,0,0,0,4,0,7,0.007472456124965234
154.2421368665788,2,1,1,5,1,1965,1,0,1,0,1,0,4,0.01296662533747197
183.4454821257913,4,1,1,0,0,1989,1,1,0,1,3,6,7,0.021804843344450098
184.06962744914185,4,2,1,3,0,1961,1,1,0,0,2,6,0,0.02173090724109383
108.97569229162944,3,2,1,0,0,2017,0,0,0,0,6,1,7,0.02752907494243497
143.55528999312435,1,1,1,1,0,1981,0,0,1,0,11,5,2,0.00696595715872188
142.2099163645336,5,4,2,2,0,2014,1,1,1,0,14,1,7,0.03515929217751072
148.83969119569085,1,1,1,5,0,2004,0,0,0,0,10,4,0,0.0067186379652267895
127.27605988841204,2,1,1,1,0,1998,1,1,0,0,6,7,4,0.015713874249041644
79.75167595737196,2,1,1,3,0,1965,1,1,0,1,1,5,7,0.025077842891590384
134.3097379524011,1,1,1,3,1,2006,1,0,0,0,0,5,1,0.007445476517528435
257.5361515268665,2,1,1,2,0,1969,0,1,0,0,0,2,0,0.007765900003329659
62.184144383267785,6,5,2,1,0,2019,1,0,1,0,2,4,2,0.09648761849997331
175.81378318775575,5,4,2,3,0,2018,0,0,1,0,3,5,2,0.028439180986512193
177.37696067969475,2,1,1,0,0,2005,1,0,0,0,9,3,1,0.011275421522254948
153.24635811508705,2,1,1,1,0,2025,0,1,0,0,4,4,1,0.013050881108039205
49.79993518094511,7,5,2,2,0,1978,1,1,1,1,6,4,2,0.14056243195028095
64.19011943201552,6,4,2,5,1,2015,0,1,1,0,1,6,1,0.09347232959045461
146.5283302268867,2,1,1,2,0,1992,1,1,0,0,7,7,1,0.01364923763823125
121.92534912478796,3,2,1,5,0,2013,0,1,0,0,13,3,0,0.024605219681836342
139.92245614289396,2,1,1,5,0,2014,0,1,0,0,5,3,1,0.014293631309312684
61.56294857534368,1,1,1,0,0,1980,0,0,1,0,10,4,5,0.016243536463757126
89.17738273494764,1,1,1,1,0,1966,1,0,0,0,7,5,7,0.011213605617605897
114.64235594822316,5,3,1,4,0,1999,1,0,0,0,5,7,7,0.04361389783596379
64.42098752432244,3,1,1,3,0,1976,1,0,0,0,2,0,6,0.046568674515697794
125.97784622992424,3,1,1,2,0,2004,1,1,1,0,2,4,5,0.023813710821223685
152.02714675373866,3,1,1,2,0,1983,0,1,1,1,1,2,0,0.01973331779264103
226.0284060215251,4,1,1,0,0,2004,0,0,1,0,12,2,6,0.017696890715669926
131.45373441028514,5,4,2,2,0,1978,1,0,1,0,9,1,2,0.03803619594704182
161.93810719546155,2,1,1,1,0,2014,0,0,1,0,1,7,6,0.012350397535436005
146.12809604376636,1,1,1,2,0,2007,0,0,0,0,4,6,4,0.006843310951649525
124.7062133894638,2,1,1,1,0,1968,1,1,0,0,1,2,1,0.016037693276387915
235.18193760523943,1,1,1,3,1,1972,0,0,0,0,13,3,7,0.004252027218512557
101.80403032551816,3,2,1,3,0,1972,0,0,1,0,11,7,2,0.029468381461986395
222.4906047892963,3,2,1,1,0,2011,0,0,0,0,4,0,6,0.013483715426280893
129.93480921907016,5,4,2,4,0,2010,0,0,0,0,13,1,7,0.03848083535159541
158.00591881281807,5,3,1,0,0,1961,1,0,1,0,6,0,3,0.031644384195020296
201.1249170450507,3,1,1,4,1,2023,0,1,1,0,10,6,3,0.014916103106846872
94.93153641660908,1,1,1,0,0,1975,1,1,0,0,9,4,6,0.010533907253027894
85.36225711509786,1,1,1,1,0,2010,1,1,1,0,2,7,4,0.011714779268918042
169.51192268525915,2,1,1,2,0,1966,0,0,0,0,1,3,7,0.011798580113526852
164.13240385065598,2,1,1,2,0,1985,0,0,0,0,7,4,3,0.012185284277075473
100.3839498743629,3,1,1,5,0,2013,0,0,0,0,2,1,0,0.02988525559867585
84.78374048957343,2,1,1,5,1,1962,0,0,0,0,5,2,1,0.023589428685868805
159.71227955004838,2,1,1,1,0,1992,1,0,0,0,9,1,4,0.012522518654386047
27.804260586736007,3,1,1,0,0,2020,0,0,0,0,8,0,5,0.10789713291031185
80.95224040670277,2,1,1,1,0,1986,0,1,0,0,8,5,6,0.02470592524619494
159.66427025825627,4,2,1,0,0,1972,0,0,1,1,11,3,6,0.02505256807631424
55.66193526736318,3,1,1,4,0,1990,0,0,0,0,10,1,7,0.05389679653770537
113.5377371023741,2,1,1,4,1,2020,1,1,0,0,14,2,0,0.01761528854672038
141.572691699738,4,2,1,3,1,1961,1,1,0,0,8,0,6,0.028254036509269838
127.25318729796908,4,2,1,0,0,2001,0,0,0,0,3,1,4,0.031433397346927114
126.44670956239074,2,1,1,4,1,1993,1,0,0,0,10,2,7,0.015816939854913104
128.40299029834102,2,1,1,2,0,2002,0,0,1,0,8,4,5,0.015575961240100808
192.7790409244677,4,2,1,5,0,1977,1,1,1,0,3,6,2,0.020749143583338143
21.55384287919584,3,3,1,1,0,1977,0,0,0,0,2,1,3,0.1391863166496242
35.0251285660778,4,3,1,3,0,2008,0,1,0,1,9,6,2,0.11420372069309238
152.37044392874014,5,4,2,2,0,2015,0,0,1,0,11,5,3,0.03281476296241793
53.04191322317591,3,1,1,2,0,2019,1,1,1,0,0,2,7,0.05655904581302306
20.0,3,2,1,1,0,1977,1,1,1,0,4,7,0,0.15
67.87111526647118,1,1,1,2,0,1981,0,1,1,0,14,4,4,0.014733808278733372
135.98163379587382,4,2,1,0,0,2010,0,0,1,0,5,0,4,0.029415737172304623
149.30829001963917,2,1,1,1,0,1999,1,0,1,0,6,2,6,0.013395103511914384
123.43185242138576,2,1,1,2,0,1975,0,1,1,0,5,7,1,0.016203272986393912
73.29261434460778,4,3,1,0,0,1981,1,1,1,0,9,5,4,0.054575758222960485
141.00957714474958,2,1,1,1,0,1982,1,0,1,0,2,4,4,0.014183433781571829
86.0347615317132,2,1,1,4,1,2016,0,1,0,0,6,3,6,0.02324641766180501
92.53200725322792,5,3,2,1,0,1988,0,0,1,0,4,6,0,0.05403535650444434
197.65205381463244,1,1,1,1,0,1990,1,1,1,0,1,2,2,0.005059395947070946
154.10679833727906,3,2,1,5,1,1980,0,0,0,0,10,4,3,0.019467019186487685
98.27596437251763,1,1,1,3,1,2010,0,1,0,1,14,7,5,0.01017542800403844
161.41148450923114,5,3,1,1,0,2017,0,1,0,0,1,6,6,0.030976730157723377
136.6506023558129,1,1,1,5,1,2019,1,1,1,0,10,4,2,0.007317933347971529
83.0683903179098,4,3,1,4,1,2000,1,0,1,0,5,7,1,0.0481530939108325
48.55713817279046,3,1,1,1,0,2016,0,1,1,0,6,0,4,0.061782883277109686
91.00132004295878,2,1,1,1,0,1999,1,0,0,0,11,7,5,0.021977703170194287
135.97623353914778,5,4,2,1,0,1976,0,0,1,0,3,4,5,0.036771131762231755
173.46397287862206,1,1,1,2,0,2006,0,0,0,0,3,0,0,0.005764885834245996
112.78035907735143,2,1,1,1,0,1978,1,0,1,0,6,5,0,0.017733584254934688
159.3515418435807,3,1,1,0,0,2025,1,1,0,0,9,5,7,0.018826300425412872
